Date,WorkspaceLineId,WorkspaceFactoryName,WorkspaceBuildingName,BuyerName,SMV,SampleSMV,CM,DayTarget,IETarget,TargetEfficiency,ManPowerPresent,PlannedIronMan,PlannedHelper,PlannedOperator,PlannedHours,RunningWorkDay,AchievedEfficiency,dhu
10/23/2025,L110,Beta Garments Ltd,Beta-B3,Buyer 1,30.97,30.89,2.87,2213,1580,60.9,40,2,8,30,10.9,8,101.36,2.77
10/23/2025,L131,Beta Garments Ltd,Beta-B3,Buyer 23,36.01,33.29,1.52,2222,1438,78.2,52,2,8,30,9,6,36.99,5.23
10/23/2025,L053,Alpha Apparels Ltd,Alpha-B1,Buyer 1,43.42,46.01,2.29,1418,2465,50.1,46,2,8,30,9.9,6,39.47,9.58
10/23/2025,L135,Alpha Apparels Ltd,Alpha-B1,Buyer 1,8.31,8.88,1.32,1512,2773,62.7,56,2,8,30,8.8,23,45.32,5.85
10/23/2025,L120,Alpha Apparels Ltd,Alpha-B1,Buyer 5,12.82,13.9,2.2,2089,2310,68.8,47,2,8,30,8.2,24,61.33,1.18
10/23/2025,L094,Gamma Textiles Ltd,Gamma-B2,Buyer 2,23.58,21.66,2.05,2655,1415,75.6,55,2,8,30,10.3,23,35.32,8.65
10/23/2025,L074,Alpha Apparels Ltd,Alpha-B1,Buyer 14,17.4,17.58,2.46,2658,1076,78.2,42,2,8,30,8.7,7,94.4,18.48
10/23/2025,L015,Alpha Apparels Ltd,Alpha-B3,Buyer 1,32.04,33.71,0.99,1560,1694,54,42,2,8,30,11,14,44.3,10.85
10/23/2025,L051,Alpha Apparels Ltd,Alpha-B2,Buyer 9,18.03,17.27,2.53,1083,1316,50.9,38,2,8,30,8.8,16,83.29,5.18
10/23/2025,L050,Beta Garments Ltd,Beta-B2,Buyer 2,30.03,28.54,2.65,1442,2551,56.7,33,2,8,30,9.4,7,97.39,8.61
10/23/2025,L016,Gamma Textiles Ltd,Gamma-B1,Buyer 1,26.7,25.93,1.74,959,2464,72.4,48,2,8,30,9.7,18,43.02,7
10/23/2025,L134,Alpha Apparels Ltd,Alpha-B3,Buyer 1,29.04,27.15,0.98,1000,2610,59.7,37,2,8,30,9.4,13,88.26,10.64
10/23/2025,L121,Alpha Apparels Ltd,Alpha-B3,Buyer 2,25.82,24.04,2.43,1259,1837,62.4,41,2,8,30,10.4,10,44.12,6.14
10/23/2025,L092,Alpha Apparels Ltd,Alpha-B3,Buyer 1,33.1,35.93,1.86,913,2031,55.6,56,2,8,30,9.2,22,42.9,7.36
10/23/2025,L076,Beta Garments Ltd,Beta-B2,Buyer 1,41.68,44.09,1.69,2479,1984,56.3,49,2,8,30,10.9,7,8600.362988,0.79
10/23/2025,L018,Alpha Apparels Ltd,Alpha-B2,Buyer 12,34.24,32.41,0.67,1497,1787,76.9,34,2,8,30,10.1,1,23.97,4.4
10/23/2025,L114,Beta Garments Ltd,Beta-B3,Buyer 1,39.25,37.29,2.37,786,1206,50.7,34,2,8,30,9,13,58.9,4.54
10/23/2025,L019,Alpha Apparels Ltd,Alpha-B3,Buyer 1,22.03,22.78,0.94,2605,2979,66.4,55,2,8,30,10.2,12,71.19,5.94
10/23/2025,L047,Beta Garments Ltd,Beta-B3,Buyer 9,25.56,27.06,2,2896,2461,72.4,36,2,8,30,9.4,10,42.47,8.72
10/23/2025,L122,Gamma Textiles Ltd,Gamma-B2,Buyer 22,44.87,41.46,1.14,1614,2567,52.1,25,2,8,30,9.3,25,83.72,5.11
10/23/2025,L091,Gamma Textiles Ltd,Gamma-B1,Buyer 2,12.13,11.69,2.33,2653,519,54,55,2,8,30,8.8,21,46.64,2.82
10/23/2025,L020,Alpha Apparels Ltd,Alpha-B1,Buyer 5,15.38,15.18,0.62,1543,1188,77.1,45,2,8,30,9.7,20,62.92,9.65
10/23/2025,L046,Alpha Apparels Ltd,Alpha-B1,Buyer 1,33.7,34.97,2.43,573,1791,70,46,2,8,30,9.1,7,43.01,1.72
10/23/2025,L132,Beta Garments Ltd,Beta-B3,Buyer 2,11.15,10.82,2.7,1389,564,52.7,30,2,8,30,9.8,5,49.21,4.49
10/23/2025,L021,Alpha Apparels Ltd,Alpha-B1,Buyer 1,9.65,8.81,1.29,2817,2097,53.2,53,2,8,30,8.6,22,47.32,2.9
10/23/2025,L045,Gamma Textiles Ltd,Gamma-B3,Buyer 2,9.51,9.42,2.94,2977,1828,68.6,38,2,8,30,8.8,4,74.92,5.47
10/23/2025,L078,Gamma Textiles Ltd,Gamma-B3,Buyer 9,38.05,36.55,0.69,1781,1972,61.7,42,2,8,30,10.8,3,82.44,83.07143936
10/23/2025,L106,Alpha Apparels Ltd,Alpha-B2,Buyer 1,26.79,25.75,0.57,1818,2808,57.3,36,2,8,30,8.1,21,57.86,9.23
10/23/2025,L044,Alpha Apparels Ltd,Alpha-B2,Buyer 1,16.56,17.42,1.78,1470,2358,73,37,2,8,30,8.8,6,56.12,1.97
10/23/2025,L123,Beta Garments Ltd,Beta-B2,Buyer 13,42.69,41.43,2.25,716,798,52.4,46,2,8,30,9.7,12,40.53,3.54
10/23/2025,L043,Alpha Apparels Ltd,Alpha-B1,Buyer 18,28.28,29.74,1.58,1113,2843,51.7,45,2,8,30,10.3,1,64.16,8.05
10/23/2025,L089,Beta Garments Ltd,Beta-B1,Buyer 3,20.92,21.3,2.16,777,1552,54.9,35,2,8,30,9.8,25,71.52,2.71
10/23/2025,L063,Beta Garments Ltd,Beta-B3,Buyer 20,42.87,41.84,0.65,2528,1775,71.7,41,2,8,30,8.3,15,34.21,6.43
10/23/2025,L105,Alpha Apparels Ltd,Alpha-B1,Buyer 9,37.94,34.37,1.29,1450,2186,68.5,44,2,8,30,10.9,2,77.92,5.85
10/23/2025,L066,Alpha Apparels Ltd,Alpha-B2,Buyer 2,36.32,39.01,1.92,892,824,72.3,42,2,8,30,9.7,16,72.05,7.18
10/23/2025,L067,Gamma Textiles Ltd,Gamma-B1,Buyer 2,21.76,21.6,0.64,1999,1763,70.8,51,2,8,30,8.6,11,74.83,10.2
10/23/2025,L002,Alpha Apparels Ltd,Alpha-B1,Buyer 20,15.71,15.33,1.34,2852,2012,76.1,37,2,8,30,8.3,1,79.41,16.46
10/23/2025,L139,Alpha Apparels Ltd,Alpha-B3,Buyer 1,12.08,12.88,2.46,1255,1712,72.1,42,2,8,30,8.7,22,61.8,5.9
10/23/2025,L064,Alpha Apparels Ltd,Alpha-B2,Buyer 2,10.16,10.72,0.74,2895,1906,63,35,2,8,30,9.7,11,56.9,7.32
10/23/2025,L001,Alpha Apparels Ltd,Alpha-B2,Buyer 2,30.57,33.05,2.26,1016,2916,60.3,40,2,8,30,10.5,12,17.62,2.94
10/23/2025,L101,Alpha Apparels Ltd,Alpha-B3,Buyer 1,19.67,17.81,1.13,1010,509,51.8,48,2,8,30,8,20,12.27,5.03
10/23/2025,L115,Alpha Apparels Ltd,Alpha-B1,Buyer 17,30.57,30.68,1.64,533,633,52.7,46,2,8,30,8.9,15,83.9,3.94
10/23/2025,L065,Beta Garments Ltd,Beta-B3,Buyer 1,23.26,24.44,0.51,780,991,80,47,2,8,30,8.1,25,28.26,13.89
10/24/2025,L005,Gamma Textiles Ltd,Gamma-B3,Buyer 2,38.35,38.44,1.06,917,2859,68.1,47,2,8,30,9.4,11,58.14,3.85
10/24/2025,L048,Alpha Apparels Ltd,Alpha-B1,Buyer 3,27.13,24.71,2.28,2827,1100,77,49,2,8,30,8.3,8,73.19,4.18
10/24/2025,L031,Alpha Apparels Ltd,Alpha-B1,Buyer 1,11.33,11.6,1.33,746,1912,54.2,39,2,8,30,8.9,4,91.87,4.93
10/24/2025,L129,Alpha Apparels Ltd,Alpha-B2,Buyer 2,39.88,39.64,2.9,1303,770,74.4,55,2,8,30,10.7,4,33.96,0.56
10/24/2025,L055,Alpha Apparels Ltd,Alpha-B2,Buyer 7,21.48,22.8,2.46,2958,975,64.6,50,2,8,30,8.1,12,97.5,11.84
10/24/2025,L128,Alpha Apparels Ltd,Alpha-B3,Buyer 7,39.71,40.03,1.27,2644,1619,58.4,34,2,8,30,9.5,22,83.17,10.87
10/24/2025,L044,Alpha Apparels Ltd,Alpha-B2,Buyer 1,16.56,17.44,2.08,848,618,68.5,34,2,8,30,9.1,19,53.92,5.23
10/24/2025,L107,Gamma Textiles Ltd,Gamma-B2,Buyer 3,31.37,31.41,0.7,1722,1582,52.5,39,2,8,30,8.6,22,89.82,8.38
10/24/2025,L115,Alpha Apparels Ltd,Alpha-B1,Buyer 17,30.57,31.93,2.42,911,975,54.8,39,2,8,30,8.3,25,77.38,5.78
10/24/2025,L119,Alpha Apparels Ltd,Alpha-B1,Buyer 2,22.75,23.52,2.04,1819,2454,71.5,40,2,8,30,9,13,44.23,13.99
10/24/2025,L057,Beta Garments Ltd,Beta-B3,Buyer 2,22.07,21.42,1.42,974,1295,64.2,42,2,8,30,8.7,2,56.78,4.17
10/24/2025,L018,Alpha Apparels Ltd,Alpha-B2,Buyer 12,34.24,31.68,1.05,1223,1382,75.9,41,2,8,30,11,1,36.1,5.22
10/24/2025,L052,Gamma Textiles Ltd,Gamma-B2,Buyer 1,43.33,43.76,2.2,1518,2314,54.7,44,2,8,30,9,23,54.33,5.96
10/24/2025,L096,Alpha Apparels Ltd,Alpha-B3,Buyer 12,11.96,12.58,0.52,1768,1068,67.8,56,2,8,30,9.3,20,69.52,12.8
10/24/2025,L008,Alpha Apparels Ltd,Alpha-B2,Buyer 1,14.93,14.65,1.47,2705,1368,79.1,53,2,8,30,10.7,17,63.56,8.72
10/24/2025,L043,Alpha Apparels Ltd,Alpha-B1,Buyer 18,28.28,26.42,0.5,2092,726,71.9,28,2,8,30,8.3,12,61.19,7.24
10/24/2025,L099,Beta Garments Ltd,Beta-B2,Buyer 2,42.43,38.98,1.24,689,2135,52.9,58,2,8,30,10.6,8,17.96,6.47
10/24/2025,L083,Beta Garments Ltd,Beta-B3,Buyer 1,10.25,11.18,2.61,2064,1347,75.5,52,2,8,30,8.5,10,52.01,4.4
10/24/2025,L022,Beta Garments Ltd,Beta-B3,Buyer 11,14.16,13.08,1.45,1547,2729,69.3,42,2,8,30,9.2,5,15.39,9.75
10/24/2025,L035,Alpha Apparels Ltd,Alpha-B1,Buyer 1,20.61,21.36,1.62,2948,2974,76.1,51,2,8,30,9.8,4,83.1,15.01
10/24/2025,L092,Alpha Apparels Ltd,Alpha-B3,Buyer 1,33.1,35.3,1.95,2233,582,52,57,2,8,30,10.3,5,46.4,5.59
10/24/2025,L104,Alpha Apparels Ltd,Alpha-B3,Buyer 3,30.84,28.18,0.69,2872,2919,65.3,60,2,8,30,9.1,14,51.85,1.32
10/24/2025,L106,Alpha Apparels Ltd,Alpha-B2,Buyer 1,26.79,24.5,2.82,1970,1191,56.6,28,2,8,30,11,20,46.56,6.86
10/24/2025,L081,Alpha Apparels Ltd,Alpha-B1,Buyer 2,32.92,34.36,0.87,2256,2891,78.6,38,2,8,30,8.3,25,41.33,9.62
10/24/2025,L069,Alpha Apparels Ltd,Alpha-B3,Buyer 2,27.2,27.55,1.37,2346,2600,67.1,35,2,8,30,10.1,13,55.16,6.46
10/24/2025,L123,Beta Garments Ltd,Beta-B2,Buyer 13,42.69,43.99,2.91,2132,2261,78.6,45,2,8,30,9.1,10,54.72,4.85
10/24/2025,L136,Beta Garments Ltd,Beta-B3,Buyer 1,12.09,12.22,2.55,2760,2582,69.6,44,2,8,30,10.3,1,23.63,2.35
10/24/2025,L028,Beta Garments Ltd,Beta-B3,Buyer 1,44.7,48.64,2.2,2883,1657,63.5,47,2,8,30,10.6,20,72.24,11.22
10/24/2025,L019,Alpha Apparels Ltd,Alpha-B3,Buyer 1,22.03,23.77,2.5,1801,1775,76.2,49,2,8,30,10.2,25,81.17,7.97
10/24/2025,L027,Gamma Textiles Ltd,Gamma-B3,Buyer 11,20.54,20.87,2.02,2134,554,70.2,53,2,8,30,9.8,8,91.96,9.76
10/24/2025,L020,Alpha Apparels Ltd,Alpha-B1,Buyer 5,15.38,14.55,2.17,945,604,73.8,55,2,8,30,10.6,1,58.07,14.04
10/24/2025,L077,Gamma Textiles Ltd,Gamma-B2,Buyer 2,19.62,18.01,0.61,2431,1683,52,29,2,8,30,9.1,21,42.41,15.37
10/24/2025,L111,Alpha Apparels Ltd,Alpha-B1,Buyer 1,37.82,35.18,1.28,2032,834,62.3,42,2,8,30,10.9,2,67.15,3.73
10/24/2025,L029,Beta Garments Ltd,Beta-B2,Buyer 17,28.6,27.05,1.88,1084,986,64.9,45,2,8,30,8.9,7,67.26,10.82
10/24/2025,L054,Alpha Apparels Ltd,Alpha-B3,Buyer 1,20.94,21.01,1.23,1701,2022,66.2,46,2,8,30,9.8,11,31.28,2.89
10/24/2025,L060,Alpha Apparels Ltd,Alpha-B1,Buyer 7,10.37,9.59,1.72,1818,956,60.2,45,2,8,30,10,19,44.45,4.33
10/24/2025,L117,Alpha Apparels Ltd,Alpha-B3,Buyer 17,30.33,27.49,2.99,1780,2125,68,38,2,8,30,9.3,5,51.49,8.13
10/24/2025,L003,Alpha Apparels Ltd,Alpha-B1,Buyer 1,31.03,33.73,1.62,715,1589,75.2,33,2,8,30,8.6,9,61.82,100.5899335
10/24/2025,L138,Gamma Textiles Ltd,Gamma-B3,Buyer 10,31.01,30.31,2.52,1720,2667,64.3,42,2,8,30,10.4,5,78.25,8.42
10/24/2025,L109,Beta Garments Ltd,Beta-B1,Buyer 22,22.34,22.65,1.31,1964,2951,60.7,49,2,8,30,8.4,19,50.2,2.74
10/24/2025,L103,Gamma Textiles Ltd,Gamma-B2,Buyer 2,28.76,30.73,2.54,2521,1393,62.6,38,2,8,30,8.4,7,78.22,4.13
10/24/2025,L082,Alpha Apparels Ltd,Alpha-B1,Buyer 1,37.55,34.84,1.79,2882,2982,79.5,63,2,8,30,10,9,91.38,9.52
10/24/2025,L046,Alpha Apparels Ltd,Alpha-B1,Buyer 1,33.7,36.74,2.28,2495,1977,59.9,35,2,8,30,10.4,4,39.97,5.91
10/24/2025,L133,Beta Garments Ltd,Beta-B2,Buyer 2,22.28,22.35,0.55,713,545,73,43,2,8,30,9.7,25,94.21,5.39
10/24/2025,L012,Gamma Textiles Ltd,Gamma-B1,Buyer 1,41.57,45.52,0.98,2673,1972,63.3,57,2,8,30,10,25,85.62,6.71
10/24/2025,L066,Alpha Apparels Ltd,Alpha-B2,Buyer 2,36.32,35.91,2.29,1111,1131,57.5,30,2,8,30,10.1,12,56.49,10.07
10/24/2025,L047,Beta Garments Ltd,Beta-B3,Buyer 9,25.56,26.1,1.33,719,1239,70.9,49,2,8,30,10.8,17,48.95,10.33
10/24/2025,L132,Beta Garments Ltd,Beta-B3,Buyer 2,11.15,11.15,1.55,2300,2407,55.5,59,2,8,30,8.5,12,42.35,1.18
10/24/2025,L067,Gamma Textiles Ltd,Gamma-B1,Buyer 2,21.76,19.83,1.38,1615,2555,78.1,44,2,8,30,8.4,10,67.44,8.16
10/24/2025,L061,Alpha Apparels Ltd,Alpha-B1,Buyer 1,33.19,35.68,1.51,1161,2406,56.9,51,2,8,30,8.1,20,37.55,11.1
10/24/2025,L095,Gamma Textiles Ltd,Gamma-B2,Buyer 2,22.96,25.05,2.03,817,698,59.8,41,2,8,30,8.7,18,66.83,11.31
10/24/2025,L013,Alpha Apparels Ltd,Alpha-B2,Buyer 2,18.9,18.29,2.11,1593,929,66.8,27,2,8,30,8.2,20,62.05,3.1
10/24/2025,L045,Gamma Textiles Ltd,Gamma-B3,Buyer 2,9.51,9.03,2.48,2337,712,58.6,47,2,8,30,9.8,3,71.96,3.11
10/24/2025,L030,Beta Garments Ltd,Beta-B3,Buyer 1,8.32,7.88,2.3,1630,1187,54.9,52,2,8,30,10.3,15,32.03,5.61
10/24/2025,L070,Beta Garments Ltd,Beta-B1,Buyer 3,12.07,11.57,1.74,1625,1372,75.7,60,2,8,30,10.7,4,39.77,7.59
10/24/2025,L078,Gamma Textiles Ltd,Gamma-B3,Buyer 9,38.05,38.92,0.95,1814,2630,54.7,52,2,8,30,9,9,89.18,4.46
10/24/2025,L126,Gamma Textiles Ltd,Gamma-B2,Buyer 2,16.35,16.22,0.52,2633,1681,78.9,39,2,8,30,10.2,8,72.73,20
10/24/2025,L007,Beta Garments Ltd,Beta-B2,Buyer 3,26.92,26,2.35,2007,556,79.1,47,2,8,30,11,4,54.02,3.24
10/24/2025,L122,Gamma Textiles Ltd,Gamma-B2,Buyer 22,44.87,43.55,1.88,1794,1048,53.6,48,2,8,30,10.6,16,98.45,5.45
10/24/2025,L112,Beta Garments Ltd,Beta-B2,Buyer 1,24.65,26.8,2.14,675,1059,65.7,46,2,8,30,9.7,10,53.02,13.25
10/24/2025,L076,Beta Garments Ltd,Beta-B2,Buyer 1,41.68,38.81,0.7,2766,1811,58.6,41,2,8,30,9.8,12,82.06,0.05
10/24/2025,L006,Beta Garments Ltd,Beta-B2,Buyer 2,30.79,30.89,0.65,2071,2181,76.7,54,2,8,30,10.1,21,60.12,0
10/24/2025,L110,Beta Garments Ltd,Beta-B3,Buyer 1,30.97,27.9,0.6,1826,2077,68.2,49,2,8,30,8.2,2,105.91,4.33
10/24/2025,L121,Alpha Apparels Ltd,Alpha-B3,Buyer 2,25.82,27.27,1.86,558,1460,59.6,42,2,8,30,9.1,9,43.35,7.45
10/24/2025,L000,Beta Garments Ltd,Beta-B2,Buyer 3,36.14,36.36,2.6,1716,1689,57.7,49,2,8,30,8.5,18,70.19,8.45
10/24/2025,L010,Beta Garments Ltd,Beta-B3,Buyer 2,26.9,24.64,2.02,2111,2098,64.1,39,2,8,30,9.1,4,57.17,8.51
10/24/2025,L068,Alpha Apparels Ltd,Alpha-B2,Buyer 1,26.8,28.29,2.45,2056,1714,72.1,29,2,8,30,8.7,22,49.09,8.27
10/24/2025,L001,Alpha Apparels Ltd,Alpha-B2,Buyer 2,30.57,29.48,2.78,883,1150,69.4,52,2,8,30,10.2,2,23.34,2.51
10/24/2025,L004,Beta Garments Ltd,Beta-B1,Buyer 1,18.58,18.55,2.73,1586,1118,73.4,47,2,8,30,9.7,4,61.85,3.65
10/24/2025,L097,Gamma Textiles Ltd,Gamma-B3,Buyer 2,40.96,38.81,1.45,1908,2924,68.5,30,2,8,30,10.8,19,37.51,3.72
10/24/2025,L024,Beta Garments Ltd,Beta-B2,Buyer 10,24.6,24.96,2.5,2405,2974,62.6,49,2,8,30,9.4,3,40.77,10.21
10/24/2025,L105,Alpha Apparels Ltd,Alpha-B1,Buyer 9,37.94,38.62,1.58,2186,839,73.8,46,2,8,30,10.7,22,65.58,7.47
10/24/2025,L026,Gamma Textiles Ltd,Gamma-B1,Buyer 1,44.87,42,0.75,708,1439,75,45,2,8,30,10.4,1,52.13,0.56
10/24/2025,L127,Alpha Apparels Ltd,Alpha-B3,Buyer 8,8.24,8.2,2,784,2621,66.3,41,2,8,30,8.8,13,55.5,8.6
10/24/2025,L039,Alpha Apparels Ltd,Alpha-B3,Buyer 1,19.3,17.91,2.55,772,1963,55.1,33,2,8,30,8.4,25,57.29,4.5
10/24/2025,L116,Gamma Textiles Ltd,Gamma-B3,Buyer 1,41.51,38.41,1.13,1872,1638,76.4,30,2,8,30,8.4,8,25.88,1.38
10/24/2025,L093,Gamma Textiles Ltd,Gamma-B3,Buyer 14,8.19,7.96,1.47,2741,1474,58.8,37,2,8,30,9.7,11,47.31,10.8
10/24/2025,L072,Alpha Apparels Ltd,Alpha-B3,Buyer 12,41.56,38.18,1.97,539,1180,55.8,36,2,8,30,9.6,22,89.53,8.57
10/24/2025,L075,Alpha Apparels Ltd,Alpha-B3,Buyer 3,38.76,40.7,1.25,1878,598,67.5,38,2,8,30,10.7,4,59.45,7.37
10/24/2025,L113,Alpha Apparels Ltd,Alpha-B2,Buyer 1,14.62,16.08,2.58,2054,992,67.4,49,2,8,30,10.2,19,59.06,0
10/24/2025,L137,Beta Garments Ltd,Beta-B2,Buyer 1,11.95,11.44,0.99,1451,1852,66.7,42,2,8,30,8.3,20,9125.308664,1.97
10/24/2025,L100,Alpha Apparels Ltd,Alpha-B2,Buyer 1,26.42,28.23,1.29,2179,2600,75.2,47,2,8,30,10.4,1,31.84,7.95
10/24/2025,L071,Gamma Textiles Ltd,Gamma-B2,Buyer 1,13,13.54,0.62,930,1707,65.7,48,2,8,30,9.1,22,41.77,15.01
10/24/2025,L079,Alpha Apparels Ltd,Alpha-B3,Buyer 1,27.15,25.22,2.19,979,1292,69.2,36,2,8,30,9.7,14,62.56,82.90288265
10/24/2025,L042,Beta Garments Ltd,Beta-B2,Buyer 2,13.76,12.54,2.63,2496,2032,57.9,47,2,8,30,10.8,3,59.71,7.46
10/24/2025,L017,Alpha Apparels Ltd,Alpha-B1,Buyer 23,35.53,37.19,1.27,1018,2890,57.4,41,2,8,30,8.9,15,78.68,5.58
10/24/2025,L016,Gamma Textiles Ltd,Gamma-B1,Buyer 1,26.7,27.56,2.64,2935,2531,77,38,2,8,30,9.3,6,42.19,7.63
10/24/2025,L084,Alpha Apparels Ltd,Alpha-B3,Buyer 1,33.37,34.81,1.01,1706,583,73.9,42,2,8,30,9.1,20,18.82,18.25
10/24/2025,L034,Alpha Apparels Ltd,Alpha-B1,Buyer 1,43.27,43.53,0.66,1661,1709,65.6,50,2,8,30,8.2,4,69.3,4.16
10/24/2025,L120,Alpha Apparels Ltd,Alpha-B1,Buyer 5,12.82,13.24,1.09,1927,769,77.6,33,2,8,30,9.4,12,60.32,0
10/24/2025,L056,Alpha Apparels Ltd,Alpha-B3,Buyer 1,31.76,28.63,1.65,2562,1720,54.8,47,2,8,30,8.8,15,55.61,6.97
10/24/2025,L088,Alpha Apparels Ltd,Alpha-B1,Buyer 16,13.95,14.92,1.45,899,986,70.5,38,2,8,30,10.8,2,82.67,5.52
10/24/2025,L080,Beta Garments Ltd,Beta-B1,Buyer 14,25.27,25.93,1.26,2900,2241,53.5,34,2,8,30,9.4,2,26.55,5.39
10/24/2025,L002,Alpha Apparels Ltd,Alpha-B1,Buyer 20,15.71,15.5,0.83,2979,1874,53,42,2,8,30,10.6,11,74.33,16.71
10/24/2025,L051,Alpha Apparels Ltd,Alpha-B2,Buyer 9,18.03,16.78,0.59,2732,1921,51.9,38,2,8,30,10.1,22,84.11,6.85
10/24/2025,L094,Gamma Textiles Ltd,Gamma-B2,Buyer 2,23.58,22.49,2.95,2134,1866,62.2,34,2,8,30,9.7,21,9427.644287,5.48
10/24/2025,L050,Beta Garments Ltd,Beta-B2,Buyer 2,30.03,30.05,0.74,1744,2249,51.5,36,2,8,30,10,3,94.51,8.78
10/24/2025,L131,Beta Garments Ltd,Beta-B3,Buyer 23,36.01,38.6,2.2,1724,1429,78.2,44,2,8,30,10.7,3,46.52,5.88
10/24/2025,L102,Beta Garments Ltd,Beta-B2,Buyer 2,11.38,11.36,1.31,2558,1114,73.2,60,2,8,30,8.9,11,12.35,16.02
10/24/2025,L025,Alpha Apparels Ltd,Alpha-B3,Buyer 1,25.73,25.47,1.91,2937,820,71.3,37,2,8,30,8.1,11,38.87,9.51
10/24/2025,L062,Alpha Apparels Ltd,Alpha-B2,Buyer 1,33.26,34.95,2.02,2166,2220,78.6,40,2,8,30,8.4,23,71.35,1.98
10/24/2025,L124,Alpha Apparels Ltd,Alpha-B2,Buyer 1,14.74,14.76,1.95,1366,1116,72.4,43,2,8,30,8.6,23,52.74,13
10/25/2025,L101,Alpha Apparels Ltd,Alpha-B3,Buyer 1,19.67,19.14,2.19,797,2162,72.9,36,2,8,30,8.3,22,12.2,4.62
10/25/2025,L079,Alpha Apparels Ltd,Alpha-B3,Buyer 1,27.15,25.91,2.78,1113,1494,64.6,50,2,8,30,8.5,15,61.51,4.34
10/25/2025,L020,Alpha Apparels Ltd,Alpha-B1,Buyer 5,15.38,16.58,1.98,2146,2939,58.4,42,2,8,30,8.6,16,51.2,12.05
10/25/2025,L041,Alpha Apparels Ltd,Alpha-B1,Buyer 1,9.52,10.32,1.93,1966,2308,65,63,2,8,30,8,4,9.3,3.31
10/25/2025,L021,Alpha Apparels Ltd,Alpha-B1,Buyer 1,9.65,9.87,1.8,2457,764,54.5,51,2,8,30,9.8,21,44.57,0
10/25/2025,L029,Beta Garments Ltd,Beta-B2,Buyer 17,28.6,29.96,2.15,712,2046,64.3,49,2,8,30,9.4,20,74.83,7.73
10/25/2025,L066,Alpha Apparels Ltd,Alpha-B2,Buyer 2,36.32,34.87,1.16,1911,2725,73.4,30,2,8,30,8.6,18,7172.411276,7.18
10/25/2025,L118,Beta Garments Ltd,Beta-B2,Buyer 1,39.12,38.38,0.72,1657,1547,75,46,2,8,30,8.2,5,85.69,0
10/25/2025,L124,Alpha Apparels Ltd,Alpha-B2,Buyer 1,14.74,14.6,1.36,1969,2541,61.4,37,2,8,30,9.5,19,33.48,12.63
10/25/2025,L102,Beta Garments Ltd,Beta-B2,Buyer 2,11.38,12.07,2.12,2204,1071,50.2,44,2,8,30,10.4,3,5,13.24
10/25/2025,L060,Alpha Apparels Ltd,Alpha-B1,Buyer 7,10.37,11.21,1.3,1853,2352,70.8,55,2,8,30,10.1,3,55.31,4.62
10/25/2025,L012,Gamma Textiles Ltd,Gamma-B1,Buyer 1,41.57,40.61,0.83,2092,2638,68.6,44,2,8,30,8.7,2,91.28,5.89
10/25/2025,L080,Beta Garments Ltd,Beta-B1,Buyer 14,25.27,27.34,2.69,612,704,67.4,53,2,8,30,8.1,7,35.27,7
10/25/2025,L117,Alpha Apparels Ltd,Alpha-B3,Buyer 17,30.33,28.7,2.55,2025,2704,55,36,2,8,30,10.5,25,60.9,7.19
10/25/2025,L057,Beta Garments Ltd,Beta-B3,Buyer 2,22.07,20.54,0.72,2945,2290,55.5,45,2,8,30,9.7,7,54.58,4.87
10/25/2025,L103,Gamma Textiles Ltd,Gamma-B2,Buyer 2,28.76,29.86,1.27,2709,2139,61.6,58,2,8,30,10.5,15,76.4,3.94
10/25/2025,L025,Alpha Apparels Ltd,Alpha-B3,Buyer 1,25.73,26.86,2.58,1606,2265,53.5,37,2,8,30,10.2,17,39.85,12.04
10/25/2025,L038,Gamma Textiles Ltd,Gamma-B1,Buyer 1,13.77,14.89,2.67,2821,2831,71.3,50,2,8,30,9.5,22,66.3,5.66
10/25/2025,L046,Alpha Apparels Ltd,Alpha-B1,Buyer 1,33.7,33.96,1.27,1991,1994,63.7,49,2,8,30,9.8,3,48.91,5.26
10/25/2025,L098,Gamma Textiles Ltd,Gamma-B1,Buyer 1,15.29,15.82,1.08,2844,2396,50.4,44,2,8,30,10,21,40.99,6
10/25/2025,L086,Beta Garments Ltd,Beta-B1,Buyer 1,17.49,18.94,2.81,1747,1118,59,29,2,8,30,10.3,22,72.56,8.36
10/25/2025,L132,Beta Garments Ltd,Beta-B3,Buyer 2,11.15,11.62,1.54,2000,965,51.9,43,2,8,30,10.2,6,40.44,4.3
10/25/2025,L009,Gamma Textiles Ltd,Gamma-B2,Buyer 1,29.04,27.13,2.39,802,1089,72.8,47,2,8,30,10.8,10,36.37,2.5
10/25/2025,L039,Alpha Apparels Ltd,Alpha-B3,Buyer 1,19.3,19.45,1.59,538,1721,58.4,57,2,8,30,8.7,12,52.78,4.1
10/25/2025,L071,Gamma Textiles Ltd,Gamma-B2,Buyer 1,13,12.17,1.84,2766,1368,55,46,2,8,30,8.4,6,50.41,14.39
10/25/2025,L123,Beta Garments Ltd,Beta-B2,Buyer 13,42.69,43.12,1.08,1715,2479,55.6,42,2,8,30,9.3,11,44.66,0
10/25/2025,L011,Alpha Apparels Ltd,Alpha-B1,Buyer 1,14.53,15.92,2.11,2740,1489,78.5,39,2,8,30,10.4,13,43.44,5.84
